TRFO 1044-4044 1044 4044 1044 0. 10.0 0. 108.0000 1000.0 87. 111. 25 0.01 1.0106 1 ;
TRFO 1044-4044-2 1044 4044 1044 0. 10.0 0. 108.0000 1000.0 87. 111. 25 0.01 1.0106 1 ;
TRFO 1045-4045 1045 4045 1045 0. 10.0 0. 109.0000 1000.0 87. 111. 25 0.01 1.0146 1 ;
TRFO 1045-4045-2 1045 4045 1045 0. 10.0 0. 109.0000 1000.0 87. 111. 25 0.01 1.0146 1 ;
TRFO 11-1011 11 1011 11 0. 10. 0. 106.0000 400. 88. 120. 33 0.01 1. 1 ;
TRFO 12-1012 12 1012 12 0. 10. 0. 106.0000 600. 88. 120. 33 0.01 1. 1 ;
TRFO 13-1013 13 1013 13 0. 10. 0. 104.0000 200. 88. 120. 33 0.01 1. 1 ;
TRFO 22-1022 22 1022 22 0. 10. 0. 108.0000 560. 88. 120. 33 0.01 1. 1 ;
TRFO 1-1041 1 1041 1 0. 10. 0. 100.0000 1200. 88. 120. 33 0.01 1. 1 ;
TRFO 2-1042 2 1042 2 0. 10. 0. 101.0000 600. 88. 120. 33 0.01 1. 1 ;
TRFO 3-1043 3 1043 3 0. 10. 0. 101.0000 460. 88. 120. 33 0.01 1. 1 ;
TRFO 4-1044 4 1044 4 0. 10. 0. 100.0000 1600. 88. 120. 33 0.01 1. 1 ;
TRFO 5-1045 5 1045 5 0. 10. 0. 100.0000 1400. 88. 120. 33 0.01 1. 1 ;
TRFO 31-2031 31 2031 31 0. 10. 0. 107.0000 200. 88. 120. 33 0.01 1. 1 ;
TRFO 32-2032 32 2032 32 0. 10. 0. 107.0000 400. 88. 120. 33 0.01 1. 1 ;
TRFO 41-4041 41 4041 41 0. 10. 0. 109.0000 1080. 88. 120. 33 0.01 1. 1 ;
TRFO 42-4042 42 4042 42 0. 10. 0. 108.0000 800. 88. 120. 33 0.01 1. 1 ;
TRFO 43-4043 43 4043 43 0. 10. 0. 107.0000 1800. 88. 120. 33 0.01 1. 1 ;
TRFO 46-4046 46 4046 46 0. 10. 0. 106.0000 1400. 88. 120. 33 0.01 1. 1 ;
TRFO 47-4047 47 4047 47 0. 10. 0. 106.0000 200. 88. 120. 33 0.01 1. 1 ;
TRFO 51-4051 51 4051 51 0. 10. 0. 108.0000 1600. 88. 120. 33 0.01 1. 1 ;
TRFO 61-4061 61 4061 61 0. 10. 0. 105.0000 1000. 88. 120. 33 0.01 1. 1 ;
TRFO 62-4062 62 4062 62 0. 10. 0. 105.0000 600. 88. 120. 33 0.01 1. 1 ;
TRFO 63-4063 63 4063 63 0. 10. 0. 103.0000 1180. 88. 120. 33 0.01 1. 1 ;
TRFO 71-4071 71 4071 71 0. 10. 0. 103.0000 600. 88. 120. 33 0.01 1. 1 ;
TRFO 72-4072 72 4072 72 0. 10. 0. 105.0000 4000. 88. 120. 33 0.01 1. 1 ;
LFRESV g1 1.068400 0.3131650 ;
LFRESV g2 1.056500 0.3605945 ;
LFRESV g3 1.059500 0.4490165 ;
LFRESV g4 1.033900 0.4869291 ;
LFRESV g5 1.029400 0.1423756 ;
LFRESV g6 1.008400 -0.4240552 ;
LFRESV g7 1.014100 -0.5898632 ;
LFRESV g8 1.049800 0.1673981 ;
LFRESV g9 0.9988000 0.2456903 ;
LFRESV g10 1.015700 0.2853494 ;
LFRESV g11 1.021100 -5.9404824E-02 ;
LFRESV g12 1.020000 -8.6283609E-02 ;
LFRESV g13 1.017000 -0.4025432 ;
LFRESV g14 1.045400 -0.3099001 ;
LFRESV g15 1.045500 -0.3270285 ;
LFRESV g15b 1.045500 -0.3270285 ;
LFRESV g16 1.053100 -0.3715668 ;
LFRESV g16b 1.053100 -0.3715668 ;
LFRESV g17 1.009200 -0.2301168 ;
LFRESV g18 1.030700 -0.1681495 ;
LFRESV g18b 1.030700 -0.1681495 ;
LFRESV g19 1.030000 0.1193315 ;
LFRESV g20 1.018500 0. ;
LFRESV 1011 1.084583 0.1594686 ;
LFRESV 1012 1.076424 0.2151866 ;
LFRESV 1013 1.063042 0.2937655 ;
LFRESV 1014 1.066775 0.3445511 ;
LFRESV 1021 1.041499 0.3939278 ;
LFRESV 1022 1.100727 3.0944563E-02 ;
LFRESV 1041 1.011493 -0.8058779 ;
LFRESV 1042 1.014602 -0.5630484 ;
LFRESV 1043 1.029050 -0.7261176 ;
LFRESV 1044 1.010179 -0.5802218 ;
LFRESV 1045 1.008606 -0.6057531 ;
LFRESV 2031 1.082193 -0.1671328 ;
LFRESV 2032 1.086307 4.5233689E-02 ;
LFRESV 4011 1.046898 0.1448264 ;
LFRESV 4012 1.042342 0.1735418 ;
LFRESV 4021 1.113227 -0.1751272 ;
LFRESV 4022 1.051627 2.2507708E-03 ;
LFRESV 4031 1.099701 -0.2109718 ;
LFRESV 4032 1.115839 -0.2759341 ;
LFRESV 4041 1.104390 -0.4025432 ;
LFRESV 4042 1.093578 -0.4342111 ;
LFRESV 4043 1.082678 -0.5185751 ;
LFRESV 4044 1.094178 -0.5213881 ;
LFRESV 4045 1.101458 -0.5543290 ;
LFRESV 4046 1.074428 -0.5279849 ;
LFRESV 4047 1.085045 -0.4523103 ;
LFRESV 4051 1.098511 -0.4885303 ;
LFRESV 4061 1.068488 -0.4317489 ;
LFRESV 4062 1.073028 -0.3589474 ;
LFRESV 4063 1.062008 -0.2955942 ;
LFRESV 4071 1.050395 3.1874284E-02 ;
LFRESV 4072 1.057930 -4.6558112E-02 ;
LFRESV 1 0.9977539 -0.8558419 ;
LFRESV 2 0.9909593 -0.6187736 ;
LFRESV 3 0.9988787 -0.7821330 ;
LFRESV 4 0.9927783 -0.6330183 ;
LFRESV 5 0.9934549 -0.6575165 ;
LFRESV 11 1.004865 0.1108192 ;
